Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;S/M;0;9005038450088;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;M;1;9005038450095;5715216889862;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;M/L;0;9005038450101;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;L;0;9005038450118;5715216496572;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;L/XL;0;9005038450125;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XL;0;9005038450132;5715216889886;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XXL;0;9005038450149;5715216890271;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XXL/;0;9005038450156;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005038450;1;JOROLLIE OVERSHIRT LS NOOS;H;HOMME;3;CHEMISES;0;CHEMISES ML;H22;12209271;VISCOS;177681;;;;WHITE;;JJORIGIN;XXXL;0;9005038450163;;49.99;49.99;1;20;20220725;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XXXS;0;9005041247026;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XXS;0;9005041247033;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XXS/;0;9005041247040;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XS;0;9005041247057;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XS/S;0;9005041247064;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;S;0;9005041247071;5715311322233;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;S/M;0;9005041247088;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;M;1;9005041247095;5715311322240;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;M/L;0;9005041247101;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;L;1;9005041247118;5715219570088;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;L/XL;0;9005041247125;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XL;1;9005041247132;5715311322257;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XXL;1;9005041247149;5715311322264;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XXL/;0;9005041247156;;24.99;24.99;1;20;20220927;20230220
JACK;JACKandJONES;005041247;1;JACCRAMP CAMO TRUNKS 3 PACK;H;HOMME;8;LINGERIE;0;SOUS-VETEMENTS;PER;12211160;ELASTA;176668;;;;GREEN;;JJACCESS;XXXL;0;9005041247163;;24.99;24.99;1;20;20220927;20230220
JAMES;james moda;005044213;1;;2;FEMME;1;PETITS HAUTS FEMME;0;T-SHIRT MC FEMME;E23;2399;CALIFO;BLANC;;;;;;;TU;1;9005044213011;;24.99;24.99;1;20;20230116;20230218
JAMES;james moda;005044219;1;;2;FEMME;1;PETITS HAUTS FEMME;0;T-SHIRT MC FEMME;E23;2934;ETOILE;BLANC;;;;;;;TU;2;9005044219013;;24.99;24.99;1;20;20230116;20230221
JAMES;james moda;005042600;1;;2;FEMME;1;PETITS HAUTS FEMME;1;T-SHIRT ML FEMME;H22;7509;VINTAG;NOIR;;;;;;;TU;1;9005042600011;;26.99;26.99;1;20;20221117;20230218
JANIS;JANIS ET JOHN;005044718;1;;2;FEMME;0;PIECES A MANCHES FEMME;7;MANTEAUX FEMME;E23;ARTHUR;;KAKI;;;;;;;TU;1;9005044718011;;69.99;69.99;1;20;20230127;20230221
JANIS;JANIS ET JOHN;005044716;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;BLOOD;;NOIR;;;;;;;0;0;9005044716017;;99.99;99.99;1;20;20230127;20230218
JANIS;JANIS ET JOHN;005044716;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;BLOOD;;NOIR;;;;;;;1;1;9005044716024;;99.99;99.99;1;20;20230127;20230218
JANIS;JANIS ET JOHN;005044716;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;BLOOD;;NOIR;;;;;;;2;1;9005044716031;;99.99;99.99;1;20;20230127;20230218
JANIS;JANIS ET JOHN;005044716;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;BLOOD;;NOIR;;;;;;;3;0;9005044716048;;99.99;99.99;1;20;20230127;20230218
JANIS;JANIS ET JOHN;005044716;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;BLOOD;;NOIR;;;;;;;4;0;9005044716055;;99.99;99.99;1;20;20230127;20230218
JANIS;JANIS ET JOHN;005044716;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;BLOOD;;NOIR;;;;;;;5;0;9005044716062;;99.99;99.99;1;20;20230127;20230218
JCL;JENNIE CAMILLE LIN;005044592;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;E23;23077;;MULTIC;;;;;;;XS-S;0;9005044592017;;64.99;64.99;1;20;20230126;20230215
JCL;JENNIE CAMILLE LIN;005044592;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;E23;23077;;MULTIC;;;;;;;S-M;1;9005044592024;;64.99;64.99;1;20;20230126;20230215
JCL;JENNIE CAMILLE LIN;005044592;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;E23;23077;;MULTIC;;;;;;;M-L;1;9005044592031;;64.99;64.99;1;20;20230126;20230215
JCL;JENNIE CAMILLE LIN;005044592;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;E23;23077;;MULTIC;;;;;;;L-XL;0;9005044592048;;64.99;64.99;1;20;20230126;20230215
JCZ;JCZ;005044228;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;226035;PERLE;JEANS;;;;;;;XS;0;9005044228015;;54.99;54.99;1;20;20230116;20230218
JCZ;JCZ;005044228;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;226035;PERLE;JEANS;;;;;;;S;1;9005044228022;;54.99;54.99;1;20;20230116;20230218
JCZ;JCZ;005044228;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;226035;PERLE;JEANS;;;;;;;M;1;9005044228039;;54.99;54.99;1;20;20230116;20230218
JCZ;JCZ;005044228;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;226035;PERLE;JEANS;;;;;;;L;1;9005044228046;;54.99;54.99;1;20;20230116;20230218
JCZ;JCZ;005044228;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;226035;PERLE;JEANS;;;;;;;XL;0;9005044228053;;54.99;54.99;1;20;20230116;20230218
JCZ;JCZ;005044228;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;226035;PERLE;JEANS;;;;;;;XXL;0;9005044228060;;54.99;54.99;1;20;20230116;20230218
JCZ;JCZ;005044404;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;E23;C8646;;VIOLET;;;;;;;TU;2;9005044404013;;49.99;49.99;1;20;20230125;20230216
JM FAC;jm factory sas mogano;005044648;1;;9;ACCESSOIRES;2;MAROQUINERIE;7;SAC FEMME;E23;BANANE;;ROSE;;;;;;;TU;1;9005044648011;;59.99;59.99;1;20;20230126;20230221
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XXXS;0;9005044179027;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XXS;0;9005044179034;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XXS/;0;9005044179041;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XS;0;9005044179058;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XS/S;0;9005044179065;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;S;1;9005044179072;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;S/M;0;9005044179089;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;M;1;9005044179096;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;M/L;0;9005044179102;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;L;1;9005044179119;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;L/XL;0;9005044179126;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XL;0;9005044179133;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XXL;0;9005044179140;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XXL/;0;9005044179157;;54.99;54.99;1;20;20230113;20230217
JOHANN;johanna toutoun;005044179;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;228564;;ECRU;;;;;;;XXXL;0;9005044179164;;54.99;54.99;1;20;20230113;20230217
JS;JS MILLENIUM;005044527;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;6162;AMOUR;EC/MAR;;;;;;;TU;1;9005044527019;;54.99;54.99;1;20;20230126;20230222
JS;JS MILLENIUM;005044339;1;;2;FEMME;1;PETITS HAUTS FEMME;5;HAUTS;E23;JP-6201;RAYE;BLEU;;;;;;;TU;1;9005044339018;;26.99;26.99;1;20;20230120;20230220
JULIA;julia moda;005042434;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;4175;;NOIR;;;;;;;XS;0;9005042434012;;29.99;29.99;1;20;20221115;20230218
JULIA;julia moda;005042434;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;4175;;NOIR;;;;;;;S;0;9005042434029;;29.99;29.99;1;20;20221115;20230218
JULIA;julia moda;005042434;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;4175;;NOIR;;;;;;;M;0;9005042434036;;29.99;29.99;1;20;20221115;20230218
JULIA;julia moda;005042434;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;4175;;NOIR;;;;;;;L;1;9005042434043;;29.99;29.99;1;20;20221115;20230218
JULIA;julia moda;005042434;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;4175;;NOIR;;;;;;;XL;1;9005042434050;;29.99;29.99;1;20;20221115;20230218
JULIA;julia moda;005042434;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;4175;;NOIR;;;;;;;XXL;0;9005042434067;;29.99;29.99;1;20;20221115;20230218
JULYWE;JULYWEI & KING;005045459;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;99121;PDP;BLEU;;;;;;;XS;0;9005045459012;;49.99;49.99;1;20;20230220;20230220
JULYWE;JULYWEI & KING;005045459;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;99121;PDP;BLEU;;;;;;;S;1;9005045459029;;49.99;49.99;1;20;20230220;20230220
JULYWE;JULYWEI & KING;005045459;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;99121;PDP;BLEU;;;;;;;M;1;9005045459036;;49.99;49.99;1;20;20230220;20230220
JULYWE;JULYWEI & KING;005045459;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;99121;PDP;BLEU;;;;;;;L;1;9005045459043;;49.99;49.99;1;20;20230220;20230220
JULYWE;JULYWEI & KING;005045459;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;99121;PDP;BLEU;;;;;;;XL;0;9005045459050;;49.99;49.99;1;20;20230220;20230220
JULYWE;JULYWEI & KING;005045459;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;99121;PDP;BLEU;;;;;;;XXL;0;9005045459067;;49.99;49.99;1;20;20230220;20230220
KESSLY;KESSLY;005044822;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;820336;PAILLE;ORANGE;;;;;;;TU;1;9005044822015;;49.99;49.99;1;20;20230128;20230216
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;XS;0;9005020012010;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;XS-S;0;9005020012027;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;S;1;9005020012034;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;S-M;0;9005020012041;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;M;1;9005020012058;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;M-L;0;9005020012065;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;L;1;9005020012072;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;L-XL;0;9005020012089;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;XL;1;9005020012096;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;XL2X;0;9005020012102;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005020012;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;ECRU;;;;;;;2XL;1;9005020012119;;39.99;39.99;1;20;20210209;20230221
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;XS;0;9005006239011;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;XS-S;0;9005006239028;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;S;1;9005006239035;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;S-M;0;9005006239042;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;M;1;9005006239059;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;M-L;0;9005006239066;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;L;1;9005006239073;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;L-XL;0;9005006239080;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;XL;1;9005006239097;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;XL2X;0;9005006239103;;39.99;39.99;1;20;20190808;20230220
LACOMY;LACOMY;005006239;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;814136;BANDE;MARINE;;;;;;;2XL;1;9005006239110;;39.99;39.99;1;20;20190808;20230220
LATINO;LATINO;005044907;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;22021;IMPRIM;ROSE;;;;;;;TU;2;9005044907019;;39.99;39.99;1;20;20230202;20230215
LESFRA;LES FRANGINES;005030199;1;;8;DIVERS;9;DIVERS;1;CASQUETTE;H22;CASQ NY;BLANC;MARINE;;;;;;;TU;2;9005030199015;;14.99;14.99;1;20;20211125;20230220
LESFRA;LES FRANGINES;005030198;1;;8;DIVERS;9;DIVERS;1;CASQUETTE;H22;CASQ NY;BLANC;NOIR;;;;;;;TU;1;9005030198018;;14.99;14.99;1;20;20211125;20230217
LIDYS;LIDYS FASHION;005024554;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;E21;81421;;ROUGE;;;;;;;TU;1;9005024554011;;12.99;12.99;1;20;20210623;20230215
LIFA;sarl lifa;005031691;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;H22;LF-10019;DORE;NOIR;;;;;;;TU;1;9005031691013;;12.99;12.99;1;20;20220111;20230220
LILY;LILY DRESSING SO KITSCH;005044633;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;SK28469;FLEURS;ECRU;;;;;;;TU;1;9005044633017;;44.99;44.99;1;20;20230126;20230221
LOLA M;LOLA MAGLIE;005042895;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;1977;;NOIR;;;;;;;TU;1;9005042895011;;30.00;30.00;1;20;20221121;20230218
LOLO;lolo et yaya;005043098;1;;9;ACCESSOIRES;1;BIJOUX;3;BAGUES;H22;90294143;TORSAD;DORÉ;;;;;;;TU;1;9005043098015;;12.99;12.99;1;20;20221126;20230218
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XXXS;0;9005042685025;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XXS;0;9005042685032;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XXS/;0;9005042685049;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XS;0;9005042685056;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XS/S;0;9005042685063;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;S;1;9005042685070;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;S/M;0;9005042685087;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;M;0;9005042685094;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;M/L;0;9005042685100;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;L;0;9005042685117;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;L/XL;0;9005042685124;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XL;0;9005042685131;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XXL;0;9005042685148;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XXL/;0;9005042685155;;44.99;44.99;1;20;20221117;20230221
LUCKYF;lucky f;005042685;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;DW33;SIMILI;NOIR;;;;;;;XXXL;0;9005042685162;;44.99;44.99;1;20;20221117;20230221
LUEN D;lu en di uo ming;005045448;1;;2;FEMME;1;PETITS HAUTS FEMME;5;HAUTS;E23;3107;RAYÉ;NOIR;;;;;;;TU;2;9005045448016;;21.99;21.99;1;20;20230218;20230218
